experiment,dataset,repeat,split,split_id,split_seed,split_policy,ablation,method,train_size,val_size,test_size,top_k,dim,energy,alphas,w,feature_variant,alphas_json,train_acc,val_acc,val_bal_acc,num_features_after_variant,test_acc,pca_dims_json,retained_variance_json,time_sec,selection_rule,source_file
E05,amazon-computers,3,3,,20260422,class_balanced_random_20_train_30_val_per_class,pca_only,src_v16c_ablation,200,300,13252,4000,64,0.95,"(0.01, 0.1, 1.0)",1.0,full,"[0.01, 0.1, 1.0]",1.0,0.8266666666666667,0.8266666666666668,6903,0.7440386356776336,"{""0"": 17, ""1"": 16, ""2"": 18, ""3"": 16, ""4"": 16, ""5"": 15, ""6"": 15, ""7"": 17, ""8"": 17, ""9"": 17}","{""0"": 0.9629750045988381, ""1"": 0.9553942739449819, ""2"": 0.9745743611995882, ""3"": 0.9520553629063199, ""4"": 0.9604955606598075, ""5"": 0.9516668700398375, ""6"": 0.9552230323175861, ""7"": 0.9752851575647862, ""8"": 0.9550201475920943, ""9"": 0.9647356540328377}",238.46141021399671,ablation_grid_selected_by_val_only_test_once_after_selection_no_full,results/E05_ablation_same_splits_no_full/single_runs/amazon-computers_r3/E05_ablation_rows.csv
E05,amazon-computers,3,3,,20260422,class_balanced_random_20_train_30_val_per_class,ridge_only,src_v16c_ablation,200,300,13252,4000,64,0.95,"(0.01, 0.1, 1.0)",0.0,full,"[0.01, 0.1, 1.0]",1.0,0.86,0.86,6903,0.7967853908843948,"{""0"": 17, ""1"": 16, ""2"": 18, ""3"": 16, ""4"": 16, ""5"": 15, ""6"": 15, ""7"": 17, ""8"": 17, ""9"": 17}","{""0"": 0.9629750045988381, ""1"": 0.9553942739449819, ""2"": 0.9745743611995882, ""3"": 0.9520553629063199, ""4"": 0.9604955606598075, ""5"": 0.9516668700398375, ""6"": 0.9552230323175861, ""7"": 0.9752851575647862, ""8"": 0.9550201475920943, ""9"": 0.9647356540328377}",223.9095657719954,ablation_grid_selected_by_val_only_test_once_after_selection_no_full,results/E05_ablation_same_splits_no_full/single_runs/amazon-computers_r3/E05_ablation_rows.csv
E05,amazon-computers,3,3,,20260422,class_balanced_random_20_train_30_val_per_class,single_alpha,src_v16c_ablation,200,300,13252,4000,64,0.95,"(1.0,)",0.4,full,[1.0],1.0,0.8433333333333334,0.8433333333333334,6903,0.8009357078176879,"{""0"": 17, ""1"": 16, ""2"": 18, ""3"": 16, ""4"": 16, ""5"": 15, ""6"": 15, ""7"": 17, ""8"": 17, ""9"": 17}","{""0"": 0.9629750045988381, ""1"": 0.9553942739449819, ""2"": 0.9745743611995882, ""3"": 0.9520553629063199, ""4"": 0.9604955606598075, ""5"": 0.9516668700398375, ""6"": 0.9552230323175861, ""7"": 0.9752851575647862, ""8"": 0.9550201475920943, ""9"": 0.9647356540328377}",373.685483493995,ablation_grid_selected_by_val_only_test_once_after_selection_no_full,results/E05_ablation_same_splits_no_full/single_runs/amazon-computers_r3/E05_ablation_rows.csv
E05,amazon-computers,3,3,,20260422,class_balanced_random_20_train_30_val_per_class,fixed_dim64_energy095,src_v16c_ablation,200,300,13252,4000,64,0.95,"(0.01, 0.1, 1.0)",0.6,full,"[0.01, 0.1, 1.0]",1.0,0.86,0.86,6903,0.7960307878056142,"{""0"": 17, ""1"": 16, ""2"": 18, ""3"": 16, ""4"": 16, ""5"": 15, ""6"": 15, ""7"": 17, ""8"": 17, ""9"": 17}","{""0"": 0.9629750045988381, ""1"": 0.9553942739449819, ""2"": 0.9745743611995882, ""3"": 0.9520553629063199, ""4"": 0.9604955606598075, ""5"": 0.9516668700398375, ""6"": 0.9552230323175861, ""7"": 0.9752851575647862, ""8"": 0.9550201475920943, ""9"": 0.9647356540328377}",190.12907666100364,ablation_grid_selected_by_val_only_test_once_after_selection_no_full,results/E05_ablation_same_splits_no_full/single_runs/amazon-computers_r3/E05_ablation_rows.csv
E05,amazon-computers,3,3,,20260422,class_balanced_random_20_train_30_val_per_class,raw_only,src_v16c_ablation,200,300,13252,4000,64,0.99,"(0.01, 0.1, 1.0)",0.6,raw_only,"[0.01, 0.1, 1.0]",1.0,0.7133333333333334,0.7133333333333334,767,0.6026260187141563,"{""0"": 18, ""1"": 18, ""2"": 19, ""3"": 18, ""4"": 19, ""5"": 18, ""6"": 17, ""7"": 18, ""8"": 19, ""9"": 19}","{""0"": 0.9904182383306305, ""1"": 0.9924038939924937, ""2"": 1.0, ""3"": 0.994562696214635, ""4"": 1.0, ""5"": 0.9927462624653128, ""6"": 0.9940379986016215, ""7"": 0.9996596784288347, ""8"": 1.0, ""9"": 1.0}",137.20223011299822,ablation_grid_selected_by_val_only_test_once_after_selection_no_full,results/E05_ablation_same_splits_no_full/single_runs/amazon-computers_r3/E05_ablation_rows.csv
E05,amazon-computers,3,3,,20260422,class_balanced_random_20_train_30_val_per_class,row_lowpass_only,src_v16c_ablation,200,300,13252,4000,64,0.95,"(0.01, 0.1, 1.0)",0.4,row_lowpass_only,"[0.01, 0.1, 1.0]",1.0,0.8533333333333334,0.8533333333333333,3068,0.7918050105644431,"{""0"": 16, ""1"": 16, ""2"": 18, ""3"": 16, ""4"": 17, ""5"": 16, ""6"": 14, ""7"": 17, ""8"": 17, ""9"": 16}","{""0"": 0.9513081017110734, ""1"": 0.9608575983747838, ""2"": 0.9745998465569292, ""3"": 0.9640459977246968, ""4"": 0.958656309783461, ""5"": 0.9613069917836516, ""6"": 0.9550639418261349, ""7"": 0.9775365309975075, ""8"": 0.9700277016899417, ""9"": 0.9533801335401347}",546.2627031359953,ablation_grid_selected_by_val_only_test_once_after_selection_no_full,results/E05_ablation_same_splits_no_full/single_runs/amazon-computers_r3/E05_ablation_rows.csv
E05,amazon-computers,4,4,,20260423,class_balanced_random_20_train_30_val_per_class,no_p3,src_v16c_ablation,200,300,13252,4000,64,0.95,"(0.01, 0.1, 1.0)",0.4,no_p3,"[0.01, 0.1, 1.0]",1.0,0.8466666666666667,0.8466666666666667,6136,0.7743736794446121,"{""0"": 18, ""1"": 17, ""2"": 17, ""3"": 17, ""4"": 17, ""5"": 16, ""6"": 16, ""7"": 15, ""8"": 18, ""9"": 17}","{""0"": 0.9738477419935012, ""1"": 0.9680427114043774, ""2"": 0.9524046047807188, ""3"": 0.9567228885862678, ""4"": 0.9518984633858274, ""5"": 0.9512855183730557, ""6"": 0.9596695881804084, ""7"": 0.950378394876004, ""8"": 0.9749793203757796, ""9"": 0.9569383489610543}",692.744160263006,ablation_grid_selected_by_val_only_test_once_after_selection_no_full,results/E05_ablation_same_splits_no_full/single_runs/amazon-computers_r4/E05_ablation_rows.csv
E05,amazon-computers,4,4,,20260423,class_balanced_random_20_train_30_val_per_class,no_sym,src_v16c_ablation,200,300,13252,4000,64,0.95,"(0.05, 0.5, 5.0)",0.4,no_sym,"[0.05, 0.5, 5.0]",0.995,0.82,0.82,4602,0.7575460307878056,"{""0"": 18, ""1"": 17, ""2"": 17, ""3"": 17, ""4"": 17, ""5"": 16, ""6"": 16, ""7"": 16, ""8"": 18, ""9"": 17}","{""0"": 0.97501232886302, ""1"": 0.9673595021184122, ""2"": 0.954018244204013, ""3"": 0.9545005760986517, ""4"": 0.9539416306648986, ""5"": 0.9549477734617754, ""6"": 0.9623898881871409, ""7"": 0.9628441561082179, ""8"": 0.9758540181216271, ""9"": 0.9549291540785128}",588.782612817995,ablation_grid_selected_by_val_only_test_once_after_selection_no_full,results/E05_ablation_same_splits_no_full/single_runs/amazon-computers_r4/E05_ablation_rows.csv
E05,amazon-computers,4,4,,20260423,class_balanced_random_20_train_30_val_per_class,no_highpass,src_v16c_ablation,200,300,13252,4000,64,0.95,"(0.05, 0.5, 5.0)",0.4,no_highpass,"[0.05, 0.5, 5.0]",0.995,0.8666666666666667,0.8666666666666666,4602,0.7950498038031996,"{""0"": 17, ""1"": 15, ""2"": 17, ""3"": 16, ""4"": 17, ""5"": 15, ""6"": 14, ""7"": 15, ""8"": 17, ""9"": 16}","{""0"": 0.9544873987576157, ""1"": 0.9597731361529788, ""2"": 0.9649649843270396, ""3"": 0.958370885509825, ""4"": 0.9612596083464815, ""5"": 0.9529162875484217, ""6"": 0.9549738159970736, ""7"": 0.9536146593260808, ""8"": 0.9691686217006891, ""9"": 0.9542355120216065}",645.0429180540013,ablation_grid_selected_by_val_only_test_once_after_selection_no_full,results/E05_ablation_same_splits_no_full/single_runs/amazon-computers_r4/E05_ablation_rows.csv
E05,amazon-computers,4,4,,20260423,class_balanced_random_20_train_30_val_per_class,pca_only,src_v16c_ablation,200,300,13252,4000,64,0.95,"(0.01, 0.1, 1.0)",1.0,full,"[0.01, 0.1, 1.0]",1.0,0.8133333333333334,0.8133333333333332,6903,0.7810141865378811,"{""0"": 17, ""1"": 16, ""2"": 17, ""3"": 17, ""4"": 17, ""5"": 16, ""6"": 15, ""7"": 16, ""8"": 17, ""9"": 17}","{""0"": 0.950038749874106, ""1"": 0.9599619566231379, ""2"": 0.95447382334236, ""3"": 0.9632640066444934, ""4"": 0.9569829793112785, ""5"": 0.9612485291822725, ""6"": 0.9527612833886266, ""7"": 0.963293907964336, ""8"": 0.9600263136783067, ""9"": 0.9635339911163098}",234.68244532099925,ablation_grid_selected_by_val_only_test_once_after_selection_no_full,results/E05_ablation_same_splits_no_full/single_runs/amazon-computers_r4/E05_ablation_rows.csv
E05,amazon-computers,4,4,,20260423,class_balanced_random_20_train_30_val_per_class,ridge_only,src_v16c_ablation,200,300,13252,4000,64,0.95,"(0.05, 0.5, 5.0)",0.0,full,"[0.05, 0.5, 5.0]",0.995,0.8633333333333333,0.8633333333333335,6903,0.7898430425596137,"{""0"": 17, ""1"": 16, ""2"": 17, ""3"": 17, ""4"": 17, ""5"": 16, ""6"": 15, ""7"": 16, ""8"": 17, ""9"": 17}","{""0"": 0.950038749874106, ""1"": 0.9599619566231379, ""2"": 0.95447382334236, ""3"": 0.9632640066444934, ""4"": 0.9569829793112785, ""5"": 0.9612485291822725, ""6"": 0.9527612833886266, ""7"": 0.963293907964336, ""8"": 0.9600263136783067, ""9"": 0.9635339911163098}",240.58557343699795,ablation_grid_selected_by_val_only_test_once_after_selection_no_full,results/E05_ablation_same_splits_no_full/single_runs/amazon-computers_r4/E05_ablation_rows.csv
E05,amazon-computers,4,4,,20260423,class_balanced_random_20_train_30_val_per_class,single_alpha,src_v16c_ablation,200,300,13252,4000,64,0.99,"(1.0,)",0.5,full,[1.0],0.995,0.8633333333333333,0.8633333333333333,6903,0.783655297313613,"{""0"": 19, ""1"": 18, ""2"": 19, ""3"": 19, ""4"": 19, ""5"": 18, ""6"": 18, ""7"": 18, ""8"": 19, ""9"": 19}","{""0"": 1.0, ""1"": 0.9925286299584413, ""2"": 1.0, ""3"": 1.0, ""4"": 1.0, ""5"": 0.9907182786805956, ""6"": 0.9916180494015733, ""7"": 0.9910322313650485, ""8"": 1.0, ""9"": 1.0}",379.56716390300426,ablation_grid_selected_by_val_only_test_once_after_selection_no_full,results/E05_ablation_same_splits_no_full/single_runs/amazon-computers_r4/E05_ablation_rows.csv
E05,amazon-computers,4,4,,20260423,class_balanced_random_20_train_30_val_per_class,fixed_dim64_energy095,src_v16c_ablation,200,300,13252,4000,64,0.95,"(0.01, 0.1, 1.0)",0.4,full,"[0.01, 0.1, 1.0]",1.0,0.86,0.8600000000000001,6903,0.7902203440990039,"{""0"": 17, ""1"": 16, ""2"": 17, ""3"": 17, ""4"": 17, ""5"": 16, ""6"": 15, ""7"": 16, ""8"": 17, ""9"": 17}","{""0"": 0.950038749874106, ""1"": 0.9599619566231379, ""2"": 0.95447382334236, ""3"": 0.9632640066444934, ""4"": 0.9569829793112785, ""5"": 0.9612485291822725, ""6"": 0.9527612833886266, ""7"": 0.963293907964336, ""8"": 0.9600263136783067, ""9"": 0.9635339911163098}",227.3338425719994,ablation_grid_selected_by_val_only_test_once_after_selection_no_full,results/E05_ablation_same_splits_no_full/single_runs/amazon-computers_r4/E05_ablation_rows.csv
E05,amazon-computers,4,4,,20260423,class_balanced_random_20_train_30_val_per_class,raw_only,src_v16c_ablation,200,300,13252,4000,64,0.95,"(0.01, 0.1, 1.0)",0.6,raw_only,"[0.01, 0.1, 1.0]",0.99,0.7433333333333333,0.7433333333333333,767,0.6403561726531845,"{""0"": 17, ""1"": 16, ""2"": 17, ""3"": 15, ""4"": 17, ""5"": 16, ""6"": 13, ""7"": 13, ""8"": 17, ""9"": 17}","{""0"": 0.9596757892275258, ""1"": 0.967417679086449, ""2"": 0.9667258352314075, ""3"": 0.9514788646033429, ""4"": 0.9644970411749862, ""5"": 0.9592476176898121, ""6"": 0.9592060844790917, ""7"": 0.9608096848638259, ""8"": 0.9707316373635675, ""9"": 0.9668500146250879}",153.69455826299964,ablation_grid_selected_by_val_only_test_once_after_selection_no_full,results/E05_ablation_same_splits_no_full/single_runs/amazon-computers_r4/E05_ablation_rows.csv
E05,amazon-computers,4,4,,20260423,class_balanced_random_20_train_30_val_per_class,row_lowpass_only,src_v16c_ablation,200,300,13252,4000,64,0.95,"(0.01, 0.1, 1.0)",0.6,row_lowpass_only,"[0.01, 0.1, 1.0]",0.995,0.8533333333333334,0.8533333333333333,3068,0.7775430123754905,"{""0"": 17, ""1"": 16, ""2"": 17, ""3"": 16, ""4"": 17, ""5"": 16, ""6"": 13, ""7"": 14, ""8"": 17, ""9"": 17}","{""0"": 0.9542846046037761, ""1"": 0.9712329643964989, ""2"": 0.9655484138370569, ""3"": 0.9648120827963771, ""4"": 0.9620470667602321, ""5"": 0.9637511440707093, ""6"": 0.9538695614580157, ""7"": 0.9629213939199701, ""8"": 0.9678296168219983, ""9"": 0.9680541465566902}",520.3499485889988,ablation_grid_selected_by_val_only_test_once_after_selection_no_full,results/E05_ablation_same_splits_no_full/single_runs/amazon-computers_r4/E05_ablation_rows.csv
E05,amazon-computers,5,5,,20260424,class_balanced_random_20_train_30_val_per_class,no_p3,src_v16c_ablation,200,300,13252,4000,64,0.95,"(0.01, 0.1, 1.0)",0.5,no_p3,"[0.01, 0.1, 1.0]",1.0,0.83,0.8300000000000001,6136,0.771430727437368,"{""0"": 18, ""1"": 17, ""2"": 17, ""3"": 17, ""4"": 17, ""5"": 17, ""6"": 15, ""7"": 17, ""8"": 17, ""9"": 16}","{""0"": 0.9749249660808765, ""1"": 0.9617250682684658, ""2"": 0.9663769949224204, ""3"": 0.9560051860110482, ""4"": 0.9582169053438263, ""5"": 0.9704953891502198, ""6"": 0.9616459980303969, ""7"": 0.9551404921521583, ""8"": 0.9592075507955996, ""9"": 0.9600327152380389}",706.2000773129985,ablation_grid_selected_by_val_only_test_once_after_selection_no_full,results/E05_ablation_same_splits_no_full/single_runs/amazon-computers_r5/E05_ablation_rows.csv
E05,amazon-computers,5,5,,20260424,class_balanced_random_20_train_30_val_per_class,no_sym,src_v16c_ablation,200,300,13252,4000,64,0.95,"(0.01, 0.1, 1.0)",0.6,no_sym,"[0.01, 0.1, 1.0]",1.0,0.8066666666666666,0.8066666666666666,4602,0.7451705402958044,"{""0"": 18, ""1"": 17, ""2"": 17, ""3"": 17, ""4"": 17, ""5"": 16, ""6"": 14, ""7"": 17, ""8"": 17, ""9"": 16}","{""0"": 0.9738088460997938, ""1"": 0.961375443485113, ""2"": 0.9665922015168681, ""3"": 0.9591383206132116, ""4"": 0.9560726388470923, ""5"": 0.9571177878390443, ""6"": 0.9610756378178674, ""7"": 0.9564716859974631, ""8"": 0.9569626455038258, ""9"": 0.9566863270610414}",625.4995815430011,ablation_grid_selected_by_val_only_test_once_after_selection_no_full,results/E05_ablation_same_splits_no_full/single_runs/amazon-computers_r5/E05_ablation_rows.csv
E05,amazon-computers,5,5,,20260424,class_balanced_random_20_train_30_val_per_class,no_highpass,src_v16c_ablation,200,300,13252,4000,64,0.95,"(0.01, 0.1, 1.0)",0.4,no_highpass,"[0.01, 0.1, 1.0]",1.0,0.8666666666666667,0.8666666666666666,4602,0.7967853908843948,"{""0"": 17, ""1"": 16, ""2"": 16, ""3"": 17, ""4"": 16, ""5"": 16, ""6"": 15, ""7"": 17, ""8"": 16, ""9"": 14}","{""0"": 0.9675299590718396, ""1"": 0.9660000629102657, ""2"": 0.9521177805298533, ""3"": 0.9663450127444628, ""4"": 0.9576552927172568, ""5"": 0.9569070572968061, ""6"": 0.9699221887676495, ""7"": 0.9694791852651854, ""8"": 0.9622970791361807, ""9"": 0.9562397872483261}",642.2537425539995,ablation_grid_selected_by_val_only_test_once_after_selection_no_full,results/E05_ablation_same_splits_no_full/single_runs/amazon-computers_r5/E05_ablation_rows.csv
E05,amazon-computers,5,5,,20260424,class_balanced_random_20_train_30_val_per_class,pca_only,src_v16c_ablation,200,300,13252,4000,64,0.95,"(0.01, 0.1, 1.0)",1.0,full,"[0.01, 0.1, 1.0]",1.0,0.81,0.8099999999999999,6903,0.7623754904920013,"{""0"": 17, ""1"": 17, ""2"": 17, ""3"": 17, ""4"": 17, ""5"": 17, ""6"": 15, ""7"": 17, ""8"": 17, ""9"": 15}","{""0"": 0.951721436893846, ""1"": 0.9676377121766079, ""2"": 0.9656735778719978, ""3"": 0.9546751370670009, ""4"": 0.9660951035317688, ""5"": 0.9701425237010337, ""6"": 0.9591118689917082, ""7"": 0.9579220127915562, ""8"": 0.9630688573819968, ""9"": 0.9501399019416548}",220.99842981700203,ablation_grid_selected_by_val_only_test_once_after_selection_no_full,results/E05_ablation_same_splits_no_full/single_runs/amazon-computers_r5/E05_ablation_rows.csv
E05,amazon-computers,5,5,,20260424,class_balanced_random_20_train_30_val_per_class,ridge_only,src_v16c_ablation,200,300,13252,4000,64,0.95,"(0.01, 0.1, 1.0)",0.0,full,"[0.01, 0.1, 1.0]",1.0,0.8433333333333334,0.8433333333333334,6903,0.7888620585571989,"{""0"": 17, ""1"": 17, ""2"": 17, ""3"": 17, ""4"": 17, ""5"": 17, ""6"": 15, ""7"": 17, ""8"": 17, ""9"": 15}","{""0"": 0.951721436893846, ""1"": 0.9676377121766079, ""2"": 0.9656735778719978, ""3"": 0.9546751370670009, ""4"": 0.9660951035317688, ""5"": 0.9701425237010337, ""6"": 0.9591118689917082, ""7"": 0.9579220127915562, ""8"": 0.9630688573819968, ""9"": 0.9501399019416548}",245.39237737999792,ablation_grid_selected_by_val_only_test_once_after_selection_no_full,results/E05_ablation_same_splits_no_full/single_runs/amazon-computers_r5/E05_ablation_rows.csv
E05,amazon-computers,5,5,,20260424,class_balanced_random_20_train_30_val_per_class,single_alpha,src_v16c_ablation,200,300,13252,4000,64,0.95,"(1.0,)",0.4,full,[1.0],1.0,0.8366666666666667,0.8366666666666667,6903,0.7858436462420767,"{""0"": 17, ""1"": 17, ""2"": 17, ""3"": 17, ""4"": 17, ""5"": 17, ""6"": 15, ""7"": 17, ""8"": 17, ""9"": 15}","{""0"": 0.951721436893846, ""1"": 0.9676377121766079, ""2"": 0.9656735778719978, ""3"": 0.9546751370670009, ""4"": 0.9660951035317688, ""5"": 0.9701425237010337, ""6"": 0.9591118689917082, ""7"": 0.9579220127915562, ""8"": 0.9630688573819968, ""9"": 0.9501399019416548}",367.4522717159998,ablation_grid_selected_by_val_only_test_once_after_selection_no_full,results/E05_ablation_same_splits_no_full/single_runs/amazon-computers_r5/E05_ablation_rows.csv
E05,amazon-computers,5,5,,20260424,class_balanced_random_20_train_30_val_per_class,fixed_dim64_energy095,src_v16c_ablation,200,300,13252,4000,64,0.95,"(0.01, 0.1, 1.0)",0.4,full,"[0.01, 0.1, 1.0]",1.0,0.8466666666666667,0.8466666666666667,6903,0.7901448837911259,"{""0"": 17, ""1"": 17, ""2"": 17, ""3"": 17, ""4"": 17, ""5"": 17, ""6"": 15, ""7"": 17, ""8"": 17, ""9"": 15}","{""0"": 0.951721436893846, ""1"": 0.9676377121766079, ""2"": 0.9656735778719978, ""3"": 0.9546751370670009, ""4"": 0.9660951035317688, ""5"": 0.9701425237010337, ""6"": 0.9591118689917082, ""7"": 0.9579220127915562, ""8"": 0.9630688573819968, ""9"": 0.9501399019416548}",238.28866968199875,ablation_grid_selected_by_val_only_test_once_after_selection_no_full,results/E05_ablation_same_splits_no_full/single_runs/amazon-computers_r5/E05_ablation_rows.csv
E05,amazon-computers,5,5,,20260424,class_balanced_random_20_train_30_val_per_class,raw_only,src_v16c_ablation,200,300,13252,4000,64,0.95,"(0.01, 0.1, 1.0)",0.6,raw_only,"[0.01, 0.1, 1.0]",0.99,0.73,0.7299999999999999,767,0.6415635375792333,"{""0"": 17, ""1"": 16, ""2"": 15, ""3"": 16, ""4"": 17, ""5"": 16, ""6"": 13, ""7"": 17, ""8"": 16, ""9"": 15}","{""0"": 0.9666834563954357, ""1"": 0.9616729190707412, ""2"": 0.9550865255286844, ""3"": 0.9672657876833878, ""4"": 0.9524721510804165, ""5"": 0.9690045166353027, ""6"": 0.9623352050172328, ""7"": 0.9682492879859896, ""8"": 0.966541217975377, ""9"": 0.9518264490674224}",143.17488137899636,ablation_grid_selected_by_val_only_test_once_after_selection_no_full,results/E05_ablation_same_splits_no_full/single_runs/amazon-computers_r5/E05_ablation_rows.csv
E05,amazon-computers,5,5,,20260424,class_balanced_random_20_train_30_val_per_class,row_lowpass_only,src_v16c_ablation,200,300,13252,4000,64,0.95,"(0.01, 0.1, 1.0)",0.5,row_lowpass_only,"[0.01, 0.1, 1.0]",1.0,0.8533333333333334,0.8533333333333333,3068,0.786296408089345,"{""0"": 17, ""1"": 16, ""2"": 16, ""3"": 16, ""4"": 17, ""5"": 16, ""6"": 14, ""7"": 17, ""8"": 15, ""9"": 15}","{""0"": 0.9645909070915766, ""1"": 0.9624737380586589, ""2"": 0.9654533655864361, ""3"": 0.9504534477027655, ""4"": 0.9650409257055697, ""5"": 0.9648146814954244, ""6"": 0.9626892084267241, ""7"": 0.9654235159944397, ""8"": 0.9514678047748613, ""9"": 0.9642399232315986}",483.8007226119953,ablation_grid_selected_by_val_only_test_once_after_selection_no_full,results/E05_ablation_same_splits_no_full/single_runs/amazon-computers_r5/E05_ablation_rows.csv
E05,amazon-computers,6,6,,20260425,class_balanced_random_20_train_30_val_per_class,no_p3,src_v16c_ablation,200,300,13252,4000,64,0.95,"(0.01, 0.1, 1.0)",0.4,no_p3,"[0.01, 0.1, 1.0]",1.0,0.84,0.8400000000000001,6136,0.7666767280410504,"{""0"": 17, ""1"": 17, ""2"": 18, ""3"": 17, ""4"": 17, ""5"": 17, ""6"": 16, ""7"": 17, ""8"": 17, ""9"": 16}","{""0"": 0.951073419168191, ""1"": 0.9609702431371344, ""2"": 0.9729965696800149, ""3"": 0.9569761381864798, ""4"": 0.960032516304658, ""5"": 0.9636686046555201, ""6"": 0.9634147828228344, ""7"": 0.9623181018685715, ""8"": 0.9636768553272019, ""9"": 0.9581254540877239}",718.3269608740011,ablation_grid_selected_by_val_only_test_once_after_selection_no_full,results/E05_ablation_same_splits_no_full/single_runs/amazon-computers_r6/E05_ablation_rows.csv
E05,amazon-computers,6,6,,20260425,class_balanced_random_20_train_30_val_per_class,no_sym,src_v16c_ablation,200,300,13252,4000,64,0.95,"(0.01, 0.1, 1.0)",0.4,no_sym,"[0.01, 0.1, 1.0]",1.0,0.8033333333333333,0.8033333333333333,4602,0.7386054935104135,"{""0"": 18, ""1"": 17, ""2"": 18, ""3"": 17, ""4"": 17, ""5"": 17, ""6"": 16, ""7"": 17, ""8"": 17, ""9"": 16}","{""0"": 0.9746360007648521, ""1"": 0.9591030522514952, ""2"": 0.9724697616624985, ""3"": 0.9558672816222857, ""4"": 0.9660760587998006, ""5"": 0.9625886131898695, ""6"": 0.9673853638983764, ""7"": 0.9557771782259892, ""8"": 0.9672383749840586, ""9"": 0.9602421500362646}",763.1406333900013,ablation_grid_selected_by_val_only_test_once_after_selection_no_full,results/E05_ablation_same_splits_no_full/single_runs/amazon-computers_r6/E05_ablation_rows.csv
